SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
4.66,-0.347696,-0.366046,9.948744,-0.067437,-0.041866,0.148542,0.999765,-0.016232,0.014136,-0.002519
4.67,-0.335439,-0.3661,9.893788,-0.055987,-0.042895,0.093302,0.999764,-0.016259,0.014157,-0.002505
4.68,-0.335363,-0.378342,9.912123,-0.05641,-0.054739,0.11201,0.999765,-0.016261,0.014133,-0.002525
4.69,-0.316432,-0.323494,9.942633,-0.036678,0.001531,0.14017,0.999765,-0.016282,0.014112,-0.002498
4.7,-0.353889,-0.384534,9.973148,-0.073467,-0.058124,0.173704,0.999765,-0.016294,0.014108,-0.002435
4.71,-0.335615,-0.390534,9.905914,-0.056516,-0.066796,0.106215,0.999765,-0.016286,0.014128,-0.002422
4.72,-0.329443,-0.378556,9.991455,-0.048239,-0.051281,0.191114,0.999764,-0.016309,0.014122,-0.002436
4.73,-0.335172,-0.379006,9.912109,-0.0566,-0.053595,0.11202,0.999764,-0.01634,0.014107,-0.002439
4.74,-0.323103,-0.402656,9.893819,-0.045921,-0.078436,0.094174,0.999764,-0.016331,0.014078,-0.002474
4.75,-0.346975,-0.3782,9.906009,-0.069241,-0.05287,0.106226,0.999764,-0.016348,0.01407,-0.002498
4.76,-0.329381,-0.347702,9.936537,-0.050925,-0.021961,0.135231,0.999765,-0.016338,0.014058,-0.002504
4.77,-0.329062,-0.371673,9.948745,-0.050444,-0.045906,0.148201,0.999765,-0.016323,0.014051,-0.002458
4.78,-0.335497,-0.354114,9.918216,-0.057907,-0.02852,0.117307,0.999765,-0.016344,0.014041,-0.002463
4.79,-0.322976,-0.354647,9.954825,-0.044369,-0.026774,0.153553,0.999764,-0.016389,0.014037,-0.002486
4.8,-0.323548,-0.366048,9.899906,-0.046063,-0.040608,0.099076,0.999764,-0.016383,0.014052,-0.002466
4.81,-0.341392,-0.35373,10.021897,-0.062063,-0.023791,0.22104,0.999765,-0.016395,0.014001,-0.002452
4.82,-0.359961,-0.372225,9.906015,-0.083644,-0.046027,0.106392,0.999765,-0.016396,0.013996,-0.002472
4.83,-0.317018,-0.377592,9.881622,-0.041356,-0.054353,0.080991,0.999766,-0.016332,0.013997,-0.002477
4.84,-0.359789,-0.390385,9.942648,-0.08316,-0.064667,0.143567,0.999766,-0.016319,0.013973,-0.002473
4.85,-0.347324,-0.396379,9.930415,-0.07058,-0.070305,0.131204,0.999766,-0.016342,0.013982,-0.002468
4.86,-0.329766,-0.37264,9.893781,-0.053215,-0.046826,0.093345,0.999765,-0.016386,0.014009,-0.002456
4.87,-0.341918,-0.379478,9.918112,-0.06548,-0.05173,0.118218,0.999764,-0.016435,0.013992,-0.002475
4.88,-0.335964,-0.366101,9.936518,-0.057687,-0.038315,0.136006,0.999763,-0.016434,0.014029,-0.002495
4.89,-0.317902,-0.378062,9.899815,-0.040976,-0.05176,0.099223,0.999763,-0.016427,0.014034,-0.00253
4.9,-0.341516,-0.37253,9.967043,-0.063256,-0.042853,0.166867,0.999763,-0.01646,0.014015,-0.002533
4.91,-0.341092,-0.360511,9.912025,-0.064534,-0.032877,0.11149,0.999763,-0.016463,0.014001,-0.002518
4.92,-0.335978,-0.347323,9.942638,-0.05723,-0.020182,0.141501,0.999764,-0.016416,0.014039,-0.002499
4.93,-0.342281,-0.383247,9.948739,-0.063904,-0.05545,0.148953,0.999764,-0.016413,0.01404,-0.002503
4.94,-0.323511,-0.372982,9.924291,-0.045409,-0.043765,0.123677,0.999762,-0.016491,0.014051,-0.002467
4.95,-0.335814,-0.379804,9.954739,-0.056645,-0.050098,0.154666,0.999762,-0.016497,0.014064,-0.002483
4.96,-0.335699,-0.396752,9.954833,-0.056432,-0.066706,0.15532,0.999762,-0.01651,0.014074,-0.002499
4.97,-0.323332,-0.360216,9.96085,-0.044271,-0.029836,0.159774,0.999762,-0.016522,0.014059,-0.002509
4.98,-0.335364,-0.371967,9.997583,-0.055874,-0.041136,0.197191,0.999762,-0.016498,0.014036,-0.002503
4.99,-0.329032,-0.377565,9.991458,-0.048891,-0.046972,0.191085,0.999762,-0.01649,0.014056,-0.002485
5,-0.317349,-0.372226,9.930424,-0.038921,-0.043585,0.129605,0.999762,-0.016492,0.014062,-0.002457
5.01,-0.353936,-0.402738,9.948733,-0.075105,-0.07295,0.149932,0.999762,-0.016503,0.014065,-0.002457
5.02,-0.323778,-0.372035,9.918214,-0.044529,-0.044083,0.117584,0.999762,-0.016486,0.014104,-0.002431
5.03,-0.323713,-0.371689,9.985273,-0.043695,-0.041479,0.184562,0.999762,-0.016482,0.014079,-0.002418
5.04,-0.347539,-0.378336,9.912125,-0.070155,-0.050261,0.112367,0.999762,-0.016485,0.014052,-0.002418
5.05,-0.347351,-0.390685,9.905996,-0.069285,-0.062045,0.106657,0.999762,-0.016511,0.014075,-0.002448
5.06,-0.34123,-0.384528,9.94875,-0.063547,-0.054431,0.148985,0.999762,-0.016522,0.014028,-0.002472
5.07,-0.334267,-0.402942,9.96705,-0.056247,-0.072015,0.167685,0.999762,-0.016534,0.014011,-0.002506
5.08,-0.329113,-0.366091,9.948751,-0.052364,-0.035973,0.148033,0.999763,-0.016534,0.013972,-0.00248
5.09,-0.334286,-0.384398,9.918226,-0.059167,-0.0547,0.118285,0.999763,-0.016552,0.013936,-0.002461
5.1,-0.353891,-0.372342,9.954837,-0.077357,-0.04109,0.15501,0.999763,-0.016566,0.013935,-0.002463
5.11,-0.347718,-0.378543,9.930419,-0.071558,-0.047853,0.130652,0.999762,-0.01658,0.013947,-0.002466
5.12,-0.335755,-0.377952,9.893815,-0.060249,-0.049755,0.093727,0.999763,-0.016544,0.013962,-0.002435
5.13,-0.354058,-0.37128,9.948742,-0.077239,-0.040998,0.14889,0.999763,-0.016537,0.013959,-0.002462
5.14,-0.341931,-0.372493,9.918202,-0.065227,-0.04236,0.11809,0.999762,-0.016567,0.013983,-0.002449
5.15,-0.32328,-0.372524,9.960865,-0.046795,-0.04156,0.160185,0.999763,-0.016561,0.013944,-0.002453
5.16,-0.354061,-0.403167,9.979233,-0.07633,-0.069991,0.180423,0.999762,-0.016605,0.01396,-0.002462
5.17,-0.323715,-0.348577,9.936427,-0.046648,-0.017124,0.134996,0.999761,-0.016617,0.013975,-0.002483
5.18,-0.323432,-0.396416,9.912124,-0.047295,-0.066464,0.112296,0.999761,-0.016597,0.01398,-0.002482
5.19,-0.335597,-0.3838,9.930426,-0.058615,-0.053087,0.130503,0.999761,-0.016593,0.01399,-0.002478
5.2,-0.329915,-0.365859,9.967043,-0.050631,-0.034668,0.166335,0.999761,-0.016569,0.014033,-0.002456
5.21,-0.372716,-0.40786,9.973171,-0.094371,-0.076827,0.175035,0.999762,-0.016541,0.014016,-0.002417
5.22,-0.347917,-0.384779,9.905995,-0.07082,-0.054715,0.106478,0.999761,-0.016578,0.014029,-0.002428
5.23,-0.34741,-0.390761,9.918155,-0.071569,-0.061629,0.118791,0.999762,-0.016546,0.01398,-0.002421
5.24,-0.335352,-0.378238,9.918231,-0.059673,-0.049059,0.118117,0.999763,-0.016538,0.013957,-0.002455
5.25,-0.359527,-0.377659,9.893814,-0.083709,-0.050153,0.094376,0.999763,-0.016502,0.013977,-0.002446
5.26,-0.323545,-0.378522,9.912104,-0.046921,-0.049621,0.111681,0.999763,-0.016525,0.013993,-0.002422
5.27,-0.323633,-0.372852,9.960834,-0.045581,-0.041467,0.160185,0.999762,-0.01656,0.014001,-0.002483
5.28,-0.341909,-0.402559,9.936531,-0.064094,-0.072693,0.137398,0.999762,-0.016544,0.014023,-0.002494
5.29,-0.335964,-0.371409,9.954851,-0.057417,-0.041777,0.1545,0.999762,-0.016514,0.014031,-0.002428
5.3,-0.323413,-0.378634,9.967035,-0.044542,-0.047362,0.166567,0.999762,-0.016547,0.014035,-0.002439
5.31,-0.317442,-0.372997,9.966933,-0.037788,-0.041138,0.166117,0.999761,-0.016578,0.014062,-0.002477
5.32,-0.335549,-0.378326,9.918221,-0.057661,-0.04821,0.118133,0.999761,-0.016581,0.014059,-0.002476
5.33,-0.316561,-0.347686,9.948752,-0.038903,-0.016723,0.14708,0.999761,-0.016581,0.014016,-0.002456
5.34,-0.323497,-0.371555,9.936552,-0.045525,-0.042873,0.135873,0.999762,-0.016516,0.014028,-0.002461
5.35,-0.341648,-0.364666,9.899915,-0.065183,-0.036435,0.09955,0.999762,-0.016517,0.014014,-0.002425
5.36,-0.36019,-0.37844,9.930416,-0.082213,-0.048674,0.131004,0.999762,-0.016531,0.014033,-0.002427
5.37,-0.336006,-0.378175,9.948644,-0.057025,-0.048758,0.148528,0.999762,-0.016509,0.014056,-0.002412
5.38,-0.34186,-0.38462,9.899896,-0.063989,-0.055903,0.10021,0.999761,-0.016531,0.014073,-0.002377
5.39,-0.336004,-0.366645,9.960833,-0.055801,-0.035387,0.160334,0.999761,-0.016558,0.014096,-0.002355
5.4,-0.335393,-0.372015,9.967062,-0.055843,-0.041357,0.166711,0.999761,-0.016539,0.014078,-0.002402
5.41,-0.328664,-0.383971,9.948741,-0.050229,-0.053349,0.148615,0.999761,-0.016553,0.014054,-0.002429
5.42,-0.329718,-0.371895,9.8755,-0.052331,-0.044742,0.075072,0.999761,-0.016522,0.014079,-0.002435
5.43,-0.323208,-0.383302,9.887732,-0.047136,-0.056491,0.087475,0.999763,-0.016487,0.014034,-0.002462
5.44,-0.347767,-0.378182,9.942641,-0.069723,-0.049434,0.142852,0.999763,-0.016475,0.014031,-0.002459
5.45,-0.341678,-0.396323,9.899901,-0.064357,-0.068608,0.100587,0.999762,-0.016485,0.01405,-0.002465
5.46,-0.347604,-0.384524,9.93043,-0.07009,-0.055504,0.13086,0.999762,-0.016497,0.014032,-0.002476
5.47,-0.334951,-0.378379,9.960948,-0.05654,-0.048602,0.160792,0.999762,-0.016494,0.014028,-0.002532
5.48,-0.342029,-0.378441,9.869376,-0.065096,-0.051198,0.069515,0.999762,-0.016509,0.014062,-0.002521
5.49,-0.336219,-0.378531,9.942529,-0.057079,-0.048647,0.142442,0.999761,-0.016522,0.014079,-0.002535
5.5,-0.329537,-0.391069,9.954818,-0.050088,-0.059258,0.154956,0.99976,-0.016579,0.014085,-0.00253
5.51,-0.341698,-0.409818,9.966949,-0.061731,-0.077937,0.168039,0.99976,-0.016584,0.014097,-0.002534
5.52,-0.335805,-0.372422,9.973137,-0.054892,-0.039765,0.172818,0.999759,-0.016606,0.01412,-0.002536
5.53,-0.311317,-0.360121,9.948653,-0.031672,-0.029116,0.147255,0.99976,-0.016591,0.014106,-0.002546
5.54,-0.323404,-0.37216,9.893807,-0.045138,-0.042841,0.093202,0.99976,-0.016587,0.01411,-0.002557
5.55,-0.354078,-0.383878,9.918221,-0.074353,-0.054234,0.118847,0.99976,-0.016563,0.014139,-0.002554
5.56,-0.3542,-0.360129,9.899895,-0.074213,-0.03044,0.099761,0.999759,-0.016577,0.01417,-0.002569
5.57,-0.366298,-0.408979,9.850996,-0.089095,-0.080732,0.052864,0.999759,-0.016584,0.014143,-0.002598
5.58,-0.354086,-0.378044,9.869396,-0.075332,-0.050119,0.069877,0.999759,-0.016558,0.014164,-0.002611
5.59,-0.347991,-0.377491,9.930433,-0.067651,-0.047748,0.130665,0.999759,-0.016543,0.014166,-0.002633
5.6,-0.335786,-0.390278,9.924327,-0.055083,-0.061351,0.124643,0.999759,-0.016521,0.014187,-0.002621
5.61,-0.341505,-0.383701,9.96096,-0.061022,-0.053396,0.161179,0.99976,-0.016518,0.01415,-0.002596
5.62,-0.335333,-0.408549,9.942655,-0.055874,-0.079634,0.143531,0.999761,-0.016492,0.014125,-0.00258
5.63,-0.340924,-0.396135,9.906006,-0.062445,-0.067256,0.106672,0.999761,-0.016522,0.014116,-0.002565
5.64,-0.329391,-0.390376,9.918229,-0.0507,-0.061838,0.118363,0.999761,-0.016508,0.014109,-0.002642
5.65,-0.304732,-0.346872,9.906027,-0.025914,-0.020082,0.10404,0.999761,-0.016464,0.014115,-0.00265
5.66,-0.329521,-0.359733,9.887711,-0.051191,-0.033705,0.086862,0.999762,-0.016438,0.014121,-0.002673
5.67,-0.341639,-0.383613,9.948742,-0.06159,-0.055592,0.148962,0.999762,-0.016426,0.014127,-0.002694
5.68,-0.335741,-0.353985,9.930419,-0.055598,-0.026191,0.129519,0.999761,-0.016437,0.014143,-0.002673
5.69,-0.329472,-0.372519,9.912013,-0.0504,-0.044479,0.111566,0.999761,-0.01647,0.014134,-0.002667
5.7,-0.329847,-0.372145,9.954832,-0.048334,-0.043171,0.154347,0.999761,-0.016466,0.014171,-0.002622
5.71,-0.360797,-0.35379,9.948628,-0.079006,-0.024197,0.148423,0.99976,-0.016486,0.014195,-0.002617
5.72,-0.311029,-0.353848,9.912123,-0.030929,-0.026065,0.110542,0.99976,-0.016483,0.014182,-0.002632
5.73,-0.341325,-0.3781,9.942628,-0.059969,-0.048801,0.14268,0.99976,-0.016492,0.014194,-0.002612
5.74,-0.353952,-0.378102,9.90602,-0.073557,-0.050595,0.106461,0.99976,-0.016473,0.014201,-0.002593
5.75,-0.341272,-0.359568,9.906019,-0.061772,-0.031485,0.105486,0.99976,-0.016489,0.014169,-0.00257
5.76,-0.347685,-0.378112,9.942646,-0.06722,-0.049476,0.142869,0.999761,-0.016471,0.01416,-0.002595
5.77,-0.329455,-0.372018,9.924298,-0.048279,-0.042727,0.123835,0.99976,-0.016511,0.014197,-0.002575
5.78,-0.354741,-0.390691,9.89377,-0.072315,-0.062076,0.094688,0.999758,-0.016531,0.014283,-0.002568
5.79,-0.337217,-0.378498,9.905915,-0.054886,-0.049748,0.105913,0.999758,-0.016532,0.014295,-0.002566
5.8,-0.323091,-0.371962,9.942653,-0.040619,-0.042789,0.141991,0.999759,-0.016509,0.014267,-0.002537
5.81,-0.346982,-0.402102,9.948738,-0.064307,-0.072149,0.149749,0.999759,-0.016516,0.014264,-0.002528
5.82,-0.323094,-0.360208,9.942636,-0.041156,-0.030011,0.141586,0.999759,-0.016539,0.014237,-0.002517
5.83,-0.322754,-0.384872,9.948727,-0.040039,-0.054124,0.148484,0.999758,-0.016557,0.014252,-0.002529
5.84,-0.341882,-0.366079,9.869387,-0.060862,-0.038054,0.069141,0.999758,-0.016557,0.014273,-0.002533
5.85,-0.341699,-0.378206,9.875499,-0.061274,-0.049654,0.075642,0.999758,-0.016567,0.014257,-0.002545
5.86,-0.359815,-0.384558,9.942636,-0.077836,-0.053285,0.14344,0.999758,-0.016583,0.01424,-0.00257
5.87,-0.334935,-0.384766,9.91211,-0.053855,-0.053997,0.112248,0.999757,-0.016611,0.014234,-0.002556
5.88,-0.360075,-0.384507,9.948732,-0.077597,-0.052312,0.149542,0.999757,-0.016622,0.014243,-0.002547
5.89,-0.329314,-0.384295,9.936541,-0.047744,-0.053111,0.136478,0.999758,-0.016612,0.014228,-0.002542
5.9,-0.341689,-0.36032,9.924312,-0.060127,-0.028365,0.123818,0.999757,-0.016646,0.014229,-0.00252
5.91,-0.341862,-0.384724,9.924223,-0.059312,-0.053548,0.124551,0.999757,-0.016631,0.014268,-0.00254
5.92,-0.335699,-0.359904,9.924324,-0.053006,-0.028865,0.123649,0.999757,-0.016623,0.014281,-0.002531
5.93,-0.33554,-0.390088,9.875503,-0.054909,-0.060663,0.075873,0.999757,-0.01662,0.014268,-0.002523
5.94,-0.323336,-0.366408,9.948728,-0.040433,-0.033648,0.147896,0.999756,-0.016652,0.014266,-0.002555
5.95,-0.359513,-0.415219,9.942555,-0.077564,-0.08324,0.144376,0.999757,-0.016635,0.014247,-0.002539
5.96,-0.311331,-0.37796,9.918229,-0.029191,-0.047941,0.117463,0.999757,-0.016602,0.014265,-0.002534
5.97,-0.323326,-0.383758,9.918218,-0.041773,-0.052664,0.117989,0.999757,-0.016624,0.014252,-0.002538
5.98,-0.317325,-0.372118,9.924326,-0.035208,-0.0413,0.123532,0.999757,-0.016617,0.014259,-0.002531
5.99,-0.329144,-0.359393,9.960961,-0.046652,-0.027843,0.16004,0.999758,-0.016596,0.014236,-0.002534
6,-0.335563,-0.36639,9.924314,-0.053937,-0.034885,0.123848,0.999757,-0.016627,0.014236,-0.002536
6.01,-0.353917,-0.397129,9.960838,-0.070705,-0.064154,0.161887,0.999757,-0.016641,0.014259,-0.002531
6.02,-0.342228,-0.372271,9.912096,-0.058842,-0.040904,0.11204,0.999756,-0.016649,0.014315,-0.002533
6.03,-0.318093,-0.371931,9.979172,-0.033418,-0.039337,0.178345,0.999756,-0.016624,0.014312,-0.002527
6.04,-0.304965,-0.366053,9.936536,-0.021721,-0.034794,0.13518,0.999756,-0.016621,0.014304,-0.002514
6.05,-0.341142,-0.396574,9.936528,-0.058399,-0.064264,0.137222,0.999756,-0.016647,0.014289,-0.00253
6.06,-0.341819,-0.378064,9.96095,-0.057689,-0.045893,0.161021,0.999756,-0.016624,0.014303,-0.002505
6.07,-0.317691,-0.38381,9.930415,-0.033606,-0.052326,0.130024,0.999756,-0.016632,0.014338,-0.002523
6.08,-0.329078,-0.396873,9.930431,-0.04655,-0.064571,0.130799,0.999756,-0.01666,0.014299,-0.002515
6.09,-0.346794,-0.384893,9.967047,-0.062839,-0.051191,0.167486,0.999756,-0.016671,0.014297,-0.00256
6.1,-0.341436,-0.378486,9.924326,-0.059349,-0.045769,0.124438,0.999756,-0.016691,0.014274,-0.002553
6.11,-0.328763,-0.372363,9.863292,-0.048266,-0.042001,0.062897,0.999756,-0.016689,0.014271,-0.002581
6.12,-0.323367,-0.390658,9.930423,-0.040991,-0.05759,0.130425,0.999755,-0.016704,0.014272,-0.002603
6.13,-0.341764,-0.378383,9.942626,-0.058118,-0.04497,0.142733,0.999755,-0.016704,0.014301,-0.002628
6.14,-0.32973,-0.366309,9.930412,-0.045854,-0.032709,0.129788,0.999754,-0.016727,0.014327,-0.002599
6.15,-0.317494,-0.372432,9.997475,-0.032142,-0.037016,0.196639,0.999754,-0.016722,0.014323,-0.002638
6.16,-0.323645,-0.372412,9.930411,-0.039311,-0.038479,0.129821,0.999753,-0.016745,0.014352,-0.002646
6.17,-0.341905,-0.390912,9.948644,-0.057866,-0.056076,0.149177,0.999753,-0.016758,0.014337,-0.00261
6.18,-0.341692,-0.384618,9.967041,-0.056877,-0.048625,0.167342,0.999753,-0.016781,0.014339,-0.00263
6.19,-0.323675,-0.366404,9.973136,-0.037095,-0.030462,0.172309,0.999752,-0.016784,0.01439,-0.002611
6.2,-0.323892,-0.378434,9.887681,-0.038754,-0.044954,0.087355,0.999751,-0.016797,0.014445,-0.002678
6.21,-0.330559,-0.366662,9.979136,-0.04251,-0.028776,0.17852,0.99975,-0.016846,0.014469,-0.002674
6.22,-0.317632,-0.354337,9.997539,-0.028087,-0.015031,0.196119,0.999749,-0.016893,0.014505,-0.002623
6.23,-0.323802,-0.397088,9.924242,-0.0374,-0.061184,0.124513,0.999749,-0.016875,0.014492,-0.00262
6.24,-0.323297,-0.39723,9.973131,-0.035523,-0.057611,0.173356,0.999748,-0.016937,0.014487,-0.002682
6.25,-0.323143,-0.379117,9.960854,-0.035076,-0.041226,0.160469,0.999748,-0.016915,0.014503,-0.002648
6.26,-0.317087,-0.372355,9.912117,-0.031075,-0.035422,0.111376,0.999748,-0.016931,0.014486,-0.002671
6.27,-0.310564,-0.384175,9.893821,-0.025045,-0.04901,0.093306,0.999749,-0.016899,0.014485,-0.002693
6.28,-0.341467,-0.378263,9.979265,-0.054011,-0.039782,0.179355,0.999749,-0.016896,0.014464,-0.002701
6.29,-0.359687,-0.377741,9.967047,-0.071253,-0.040323,0.167663,0.999749,-0.01687,0.014502,-0.002717
6.3,-0.341501,-0.396388,9.954858,-0.05442,-0.059861,0.155582,0.999749,-0.016848,0.014485,-0.002723
6.31,-0.347378,-0.38987,9.924318,-0.060446,-0.054003,0.125028,0.999749,-0.016852,0.014503,-0.002733
6.32,-0.3234,-0.384393,9.948738,-0.035794,-0.047911,0.148546,0.999749,-0.016852,0.014506,-0.002704
6.33,-0.335267,-0.384008,9.93044,-0.048561,-0.048644,0.130591,0.99975,-0.016832,0.014496,-0.002731
6.34,-0.341941,-0.384352,9.930422,-0.054313,-0.048881,0.130782,0.999749,-0.016829,0.014522,-0.002669
6.35,-0.341988,-0.377944,9.924231,-0.054685,-0.042819,0.124382,0.999749,-0.016823,0.014525,-0.002674
6.36,-0.347818,-0.384274,9.948743,-0.059733,-0.048585,0.14925,0.99975,-0.016812,0.014528,-0.002623
6.37,-0.348107,-0.401989,9.973149,-0.058166,-0.066072,0.17424,0.99975,-0.016789,0.01457,-0.002573
6.38,-0.341628,-0.360135,9.930425,-0.053266,-0.025004,0.129962,0.999749,-0.016805,0.014566,-0.002574
6.39,-0.347427,-0.390795,9.936527,-0.059185,-0.05495,0.137261,0.999749,-0.016826,0.014559,-0.002548
6.4,-0.341837,-0.391277,9.960911,-0.052313,-0.052509,0.161489,0.999747,-0.016903,0.014577,-0.002594
6.41,-0.341955,-0.373482,9.948639,-0.052296,-0.036038,0.148628,0.999747,-0.016899,0.014597,-0.002621
6.42,-0.323736,-0.372343,10.003653,-0.031522,-0.032657,0.203023,0.999746,-0.016915,0.014635,-0.002617
6.43,-0.317953,-0.396524,9.942544,-0.027674,-0.059594,0.142622,0.999747,-0.016898,0.014647,-0.002602
6.44,-0.323471,-0.37852,9.924313,-0.033413,-0.041317,0.123966,0.999746,-0.016921,0.014657,-0.002574
6.45,-0.317197,-0.372911,9.948629,-0.026679,-0.033842,0.147887,0.999745,-0.016966,0.014651,-0.002564
6.46,-0.329111,-0.378376,9.942644,-0.039793,-0.039605,0.142437,0.999746,-0.016974,0.014616,-0.002558
6.47,-0.334783,-0.390565,9.91211,-0.045563,-0.05267,0.112518,0.999746,-0.016982,0.014632,-0.002537
6.48,-0.335852,-0.377927,9.94264,-0.04499,-0.040159,0.142617,0.999746,-0.016945,0.014661,-0.002547
6.49,-0.360472,-0.389774,9.979245,-0.068535,-0.049548,0.180312,0.999745,-0.016967,0.014673,-0.002595
6.5,-0.335488,-0.359793,9.936542,-0.045011,-0.021976,0.135898,0.999745,-0.016949,0.014665,-0.0026
6.51,-0.317146,-0.38987,9.954837,-0.025407,-0.051517,0.154662,0.999745,-0.016943,0.014692,-0.002597
6.52,-0.305085,-0.384587,9.906006,-0.014926,-0.047328,0.105351,0.999745,-0.016963,0.014696,-0.002591
6.53,-0.328947,-0.372322,9.960864,-0.038107,-0.033417,0.16043,0.999745,-0.016958,0.014662,-0.002546
6.54,-0.341969,-0.365821,9.942635,-0.050409,-0.02819,0.142383,0.999745,-0.016932,0.014692,-0.002546
6.55,-0.323695,-0.390184,9.912102,-0.033603,-0.05207,0.112178,0.999745,-0.016976,0.014688,-0.002591
6.56,-0.335653,-0.372119,9.906015,-0.045339,-0.034802,0.10583,0.999745,-0.016969,0.014697,-0.002599
6.57,-0.347838,-0.35341,9.973158,-0.055335,-0.014226,0.172627,0.999745,-0.016951,0.014704,-0.002607
6.58,-0.305059,-0.359911,9.948741,-0.013367,-0.021851,0.147202,0.999745,-0.016944,0.014705,-0.002616
6.59,-0.329422,-0.371703,9.948742,-0.037348,-0.034008,0.148316,0.999745,-0.016924,0.014719,-0.002583
6.6,-0.34145,-0.384502,9.906019,-0.051512,-0.047639,0.106421,0.999745,-0.016936,0.014696,-0.00254
6.61,-0.322549,-0.384292,9.912127,-0.032652,-0.047756,0.11196,0.999746,-0.016926,0.01468,-0.002505
6.62,-0.329231,-0.384134,9.91824,-0.039712,-0.048026,0.118252,0.999747,-0.0169,0.014656,-0.002497
6.63,-0.328869,-0.377632,9.948733,-0.037967,-0.03993,0.148488,0.999746,-0.01691,0.014664,-0.00253
6.64,-0.3415,-0.366022,9.991472,-0.049861,-0.027093,0.191156,0.999747,-0.016904,0.014648,-0.002549
6.65,-0.341206,-0.38982,9.942648,-0.050645,-0.053641,0.143175,0.999747,-0.016865,0.014657,-0.002508
6.66,-0.329543,-0.372388,9.924315,-0.039299,-0.035915,0.123935,0.999747,-0.016885,0.014666,-0.002532
6.67,-0.336077,-0.372368,9.973137,-0.042943,-0.03445,0.172904,0.999746,-0.016884,0.014717,-0.002541
6.68,-0.311239,-0.3601,9.912111,-0.020107,-0.02403,0.110795,0.999746,-0.016895,0.014726,-0.002553
6.69,-0.323257,-0.384308,9.912129,-0.03265,-0.048812,0.111981,0.999746,-0.016878,0.014715,-0.002527
6.7,-0.335408,-0.384552,9.960946,-0.043729,-0.04668,0.161115,0.999746,-0.016894,0.014698,-0.002508
6.71,-0.347479,-0.384884,9.930404,-0.055703,-0.046946,0.130979,0.999745,-0.016934,0.014726,-0.002491
6.72,-0.347961,-0.396337,9.94264,-0.05561,-0.059164,0.1436,0.999745,-0.016908,0.014744,-0.002473
6.73,-0.354372,-0.371763,9.948716,-0.060982,-0.033079,0.149036,0.999744,-0.016941,0.014775,-0.002511
6.74,-0.347909,-0.384391,9.912114,-0.055575,-0.04733,0.112708,0.999744,-0.016941,0.014788,-0.002468
6.75,-0.335695,-0.383912,9.942646,-0.042504,-0.046767,0.142829,0.999744,-0.016911,0.014792,-0.002508
6.76,-0.341928,-0.372571,9.918199,-0.048653,-0.034778,0.118215,0.999743,-0.01695,0.014817,-0.002489
6.77,-0.335708,-0.372523,9.948658,-0.042231,-0.034832,0.148451,0.999744,-0.016927,0.014802,-0.00247
6.78,-0.342057,-0.372233,9.906,-0.048537,-0.035577,0.106021,0.999743,-0.016931,0.014841,-0.002487
6.79,-0.342298,-0.353865,9.936432,-0.047998,-0.015984,0.135806,0.999743,-0.016939,0.014847,-0.002517
6.8,-0.354158,-0.359868,9.948734,-0.058734,-0.02192,0.148653,0.999743,-0.016927,0.014876,-0.002525
6.81,-0.330068,-0.384471,9.9243,-0.035118,-0.046001,0.124372,0.999742,-0.016973,0.014898,-0.0025
6.82,-0.323241,-0.372419,9.973149,-0.027351,-0.032107,0.172556,0.999742,-0.016997,0.014885,-0.002471
6.83,-0.329177,-0.384969,9.87548,-0.035577,-0.047295,0.075597,0.999741,-0.017026,0.014905,-0.002491
6.84,-0.347755,-0.372262,9.912116,-0.053238,-0.033301,0.112312,0.999741,-0.017033,0.014903,-0.002503
6.85,-0.341497,-0.408636,9.948743,-0.045728,-0.069043,0.149955,0.999741,-0.017015,0.014914,-0.002531
6.86,-0.353981,-0.384025,9.899922,-0.059348,-0.046964,0.100713,0.999741,-0.016978,0.014924,-0.002519
6.87,-0.329284,-0.395817,9.912118,-0.035002,-0.05761,0.112565,0.999741,-0.016995,0.014906,-0.002523
6.88,-0.348051,-0.372173,9.906006,-0.052811,-0.034291,0.106216,0.999741,-0.016993,0.014934,-0.002543
6.89,-0.354332,-0.396621,9.991454,-0.056711,-0.055145,0.192599,0.99974,-0.017015,0.014941,-0.002502
6.9,-0.348299,-0.384815,9.924291,-0.051129,-0.044616,0.124935,0.999739,-0.017057,0.014994,-0.002503
6.91,-0.330564,-0.391368,9.966939,-0.031954,-0.049636,0.167234,0.999738,-0.017077,0.015018,-0.002515
6.92,-0.347814,-0.390414,9.979259,-0.048947,-0.048608,0.180023,0.999738,-0.017067,0.015023,-0.00258
6.93,-0.33532,-0.365852,9.8816,-0.039767,-0.026928,0.081251,0.999738,-0.017082,0.015008,-0.002618
6.94,-0.353787,-0.378759,9.967036,-0.055836,-0.035543,0.167595,0.999737,-0.017129,0.014999,-0.002617
6.95,-0.353745,-0.385465,9.893692,-0.057201,-0.044301,0.094564,0.999737,-0.017161,0.015024,-0.002571
6.96,-0.335885,-0.372454,9.918201,-0.037834,-0.030086,0.118069,0.999736,-0.017187,0.015056,-0.002576
6.97,-0.336051,-0.402886,9.899824,-0.039022,-0.061997,0.100758,0.999736,-0.017166,0.015057,-0.002602
