SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Acc_X,Acc_Y,Acc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
5.791666667,0.007324,-0.008926,0.000916,0.048015,-0.04825,0.096774,0.022341,-0.007022,9.909667,0.999971,0.000976,0.000886,0.007548
5.8,-0.002975,0.005722,0.000687,0.032129,-0.044508,0.06749,0.037072,-0.006875,9.880257,0.999971,0.000968,0.000923,0.007521
5.808333333,0.00206,0.000916,0.002747,0.048853,-0.040702,0.082163,0.021935,-0.014564,9.89502,0.999971,0.000982,0.00094,0.007542
5.816666667,0.000458,-0.008011,0.007324,0.021201,-0.033149,0.097045,0.051485,-0.014517,9.909666,0.99997,0.000988,0.00092,0.007562
5.825,0.000229,-0.004578,0,0.04235,-0.038659,0.08222,0.029486,-0.014639,9.895019,0.999971,0.000994,0.000914,0.007547
5.833333333,0.000229,-0.005722,0.009155,0.028403,-0.034747,0.118847,0.044525,-0.014755,9.931525,0.99997,0.001,0.000904,0.007569
5.841666667,-0.001602,0,0.000916,0.023221,-0.025823,0.104401,0.051269,-0.022039,9.916992,0.999971,0.000998,0.000917,0.007548
5.85,-0.001831,-0.000687,0.000687,0.042081,-0.038199,0.052812,0.029211,-0.014953,9.865608,0.999971,0.000995,0.000927,0.007555
5.858333333,-0.001602,-0.000916,-0.001831,0.053304,-0.026773,0.148139,0.022011,-0.029363,9.960937,0.999971,0.000993,0.000937,0.00753
5.866666667,-0.005264,-0.0103,0.013504,0.023304,-0.026025,0.096962,0.051694,-0.022422,9.909551,0.999971,0.000976,0.000907,0.007561
5.875,0.000229,0.005493,-0.000916,0.028,-0.035217,0.140932,0.043718,-0.014639,9.953614,0.999971,0.000982,0.000943,0.007525
5.883333333,0.003433,0.009155,0.002747,0.06182,-0.021455,0.170086,0.013809,-0.036478,9.982911,0.999971,0.001001,0.000995,0.007513
5.891666667,-0.005493,-0.003433,0.003662,0.020459,-0.033437,0.214233,0.051413,-0.014879,10.026854,0.999971,0.000983,0.000993,0.007514
5.9,-0.003891,-0.003891,0.008011,0.013542,-0.000484,0.141122,0.066307,-0.044681,9.953497,0.99997,0.000971,0.00099,0.007555
5.908333333,0.003662,-0.005264,-0.003662,0.052332,-0.026479,0.133496,0.022191,-0.029145,9.946289,0.999971,0.000991,0.000982,0.007519
5.916666667,-0.002289,0.003891,0.000916,0.052197,0.003512,0.155538,0.029478,-0.05846,9.968147,0.999971,0.000987,0.001011,0.007508
5.925,0.007324,-0.008926,-0.004578,0.06807,-0.022329,0.074819,0.007693,-0.036319,9.887696,0.999971,0.001022,0.000987,0.007504
5.933333333,-0.011673,0.004349,0.004578,0.045911,-0.018171,0.177421,0.029802,-0.036535,9.990119,0.999971,0.000978,0.001018,0.007535
5.941666667,-0.009155,-0.003433,-0.000916,0.010463,-0.038846,0.162992,0.058736,-0.007705,9.975585,0.999971,0.000945,0.001017,0.007522
5.95,-0.00206,0.00412,0.003433,0.022451,-0.018409,0.118976,0.051327,-0.030184,9.931527,0.999971,0.000941,0.001047,0.007512
5.958333333,0.001144,-0.004578,-0.005493,0.057746,-0.028615,0.089501,0.014838,-0.029249,9.902344,0.999971,0.000951,0.001041,0.007482
5.966666667,-0.003433,-0.012131,0.003662,0.042635,-0.03267,0.184795,0.030145,-0.022116,9.997557,0.999971,0.000941,0.001004,0.007474
5.975,-0.002518,0.004578,-0.002747,0.045064,-0.04836,0.11876,0.021783,-0.007428,9.931641,0.999971,0.000936,0.001036,0.007427
5.983333333,0.002289,0.001144,0.005493,0.025866,-0.034824,0.089668,0.04344,-0.014784,9.902344,0.999971,0.00095,0.001054,0.00746
5.991666667,-0.012817,0.009384,0.005493,0.038279,-0.039507,0.096882,0.028909,-0.015178,9.909668,0.999971,0.000901,0.001106,0.007462
6,-0.005722,0.002518,0.002518,0.037227,-0.046281,0.155327,0.028391,-0.008707,9.968147,0.999971,0.000881,0.001129,0.00746
6.008333333,-0.00824,-0.00618,0.004578,0.032123,-0.0617,0.118756,0.029553,0.006983,9.93164,0.999971,0.000852,0.001117,0.007461
6.016666667,-0.002289,-0.004807,0.00618,0.010676,-0.05497,0.096845,0.051926,0.006427,9.909553,0.999971,0.000847,0.00111,0.007475
6.025,0.004578,-0.008011,0.000916,0.00445,-0.053662,0.111659,0.058925,0.007513,9.924314,0.999971,0.000871,0.00109,0.007474
6.033333333,-0.00206,-0.005722,-0.003662,0.070058,-0.034051,0.089278,0.000809,-0.029039,9.902229,0.999971,0.000868,0.001079,0.00745
6.041666667,0.000229,-0.004578,-0.005493,0.051417,-0.02072,0.060296,0.022162,-0.036611,9.873046,0.999971,0.000874,0.001073,0.007422
6.05,0.004578,-0.00206,-0.000229,0.026287,-0.028672,0.096913,0.044374,-0.021784,9.909554,0.999972,0.000898,0.001078,0.0074
6.058333333,0.001144,-0.003662,0.000916,0.054723,-0.036134,0.060177,0.014799,-0.021926,9.873047,0.999972,0.000908,0.001076,0.007378
6.066666667,0.008469,0.003433,0.005493,0.044091,-0.01729,0.082331,0.029383,-0.036273,9.895021,0.999972,0.000948,0.001103,0.007399
6.075,-0.001602,-0.002747,-0.002747,0.018536,-0.055904,0.089581,0.044059,0.007259,9.902343,0.999972,0.000946,0.001105,0.007378
6.083333333,-0.002747,-0.003891,0.004349,0.038538,-0.038643,0.118744,0.029687,-0.014992,9.931526,0.999972,0.00094,0.001102,0.007386
6.091666667,0.005493,-0.017166,-0.001831,0.0384,-0.046118,0.177412,0.030011,-0.007095,9.990232,0.999972,0.000968,0.001044,0.00737
6.1,-0.009842,-0.006638,0,0.045524,-0.04135,0.096713,0.02362,-0.014597,9.909552,0.999972,0.000932,0.001029,0.007349
6.108333333,0.003662,-0.00618,0.007324,0.063478,-0.037869,0.111381,0.007579,-0.021821,9.924317,0.999972,0.000952,0.001017,0.007364
6.116666667,0.000916,-0.006638,0.010757,0.053059,-0.019868,0.111445,0.022703,-0.036355,9.924201,0.999972,0.000961,0.001002,0.007404
6.125,-0.000687,-0.002747,0.005493,0.044917,-0.0252,0.170176,0.02941,-0.029326,9.98291,0.999972,0.000963,0.001004,0.007417
6.133333333,0.000687,0.001602,0.005264,0.065537,-0.030495,0.14792,0.007372,-0.029383,9.960823,0.999971,0.00097,0.001024,0.00744
6.141666667,0.002975,-0.004578,0,0.063738,-0.037261,0.12603,0.007514,-0.021849,9.938965,0.999971,0.000988,0.001018,0.007454
6.15,-0.000916,-0.004349,0.018311,0.04049,-0.038659,0.148148,0.02982,-0.014574,9.960937,0.999971,0.000988,0.001014,0.007519
6.158333333,0.002747,0.002975,0.010071,0.058021,-0.027549,0.082178,0.014525,-0.029184,9.89502,0.99997,0.001004,0.00104,0.007554
6.166666667,-0.000229,-0.004349,0.000916,0.022122,-0.047981,0.052876,0.043895,0.000105,9.865607,0.99997,0.001008,0.001035,0.007549
6.175,-0.007324,-0.003433,0.000916,0.06518,-0.030021,0.096767,0.007466,-0.029599,9.909667,0.99997,0.000983,0.001034,0.007554
6.183333333,0.000458,-0.001144,-0.000916,0.02611,-0.03381,0.14083,0.044222,-0.015316,9.953499,0.99997,0.000989,0.001042,0.007573
6.191666667,0.005722,-0.001831,-0.001831,0.061411,-0.043563,0.126006,0.0074,-0.014411,9.938965,0.99997,0.001018,0.001048,0.007559
6.2,0.003891,-0.002518,0.008926,0.068664,-0.014999,0.074857,0.007541,-0.043328,9.887696,0.99997,0.001039,0.001051,0.007591
6.208333333,-0.010986,-0.004349,0.001831,0.043897,-0.023877,0.104265,0.029476,-0.029751,9.91699,0.99997,0.000998,0.001046,0.007563
6.216666667,-0.002975,-0.010986,-0.002975,0.056271,-0.033735,0.052741,0.015444,-0.023125,9.865607,0.99997,0.000991,0.001013,0.007562
6.225,0.000916,-0.003433,0.007324,0.039471,-0.01507,0.111674,0.036762,-0.036584,9.924316,0.99997,0.001,0.001012,0.00759
6.233333333,-0.007095,-0.000687,0.002747,0.049406,-0.033653,0.148005,0.02223,-0.022267,9.960822,0.99997,0.000975,0.001022,0.007604
6.241666667,0.002975,0.001831,-0.004578,0.031218,-0.043427,0.133528,0.036545,-0.0072,9.946289,0.99997,0.000992,0.001043,0.007574
6.25,0.004578,-0.001602,0.001831,0.029516,-0.050209,0.140822,0.036459,0.000304,9.953613,0.99997,0.001016,0.00105,0.00757
6.258333333,-0.004578,0.006638,0.004578,0.001365,-0.065374,0.126259,0.058319,0.021782,9.938967,0.99997,0.001002,0.001091,0.007577
6.266666667,0.002518,0.004349,0.008011,0.034578,-0.028286,0.162774,0.035867,-0.022327,9.975472,0.99997,0.001017,0.001122,0.007623
6.275,-0.002518,0.002747,-0.005493,0.025183,-0.056364,0.089534,0.036508,0.007221,9.902344,0.99997,0.001012,0.001147,0.007589
6.283333333,0.004578,-0.003433,0.006409,0.033232,-0.02737,0.067682,0.036533,-0.022014,9.880371,0.99997,0.001035,0.001146,0.007611
6.291666667,0.000229,-0.003662,0.005493,0.04553,-0.038673,0.118809,0.022124,-0.014639,9.93164,0.99997,0.001041,0.001144,0.007624
6.3,-0.008011,-0.002975,0.005493,-0.005191,-0.055438,0.082293,0.06627,0.014202,9.894905,0.99997,0.001013,0.001145,0.007625
6.308333333,0.001831,-0.007095,0.000916,0.014313,-0.015234,0.119147,0.058887,-0.029221,9.931639,0.99997,0.001026,0.001128,0.007627
6.316666667,-0.003662,-0.005264,0.002747,0.012372,-0.022935,0.192246,0.059385,-0.022012,10.004767,0.99997,0.001015,0.001119,0.007628
6.325,-0.002747,-0.007095,0.003662,0.058563,-0.050668,0.155279,0.007619,-0.007438,9.968261,0.99997,0.001009,0.001103,0.007634
6.333333333,0.001144,-0.007553,0.011673,0.00191,-0.034498,0.140977,0.066803,-0.007623,9.953497,0.999969,0.001019,0.001085,0.00768
6.341666667,0.000229,-0.003662,0.003662,0.002492,-0.034922,0.148409,0.06607,-0.007316,9.960937,0.999969,0.001025,0.001083,0.007693
6.35,0.001831,0.001602,-0.000916,0.028256,-0.049174,0.140718,0.036784,-0.000038,9.953499,0.999969,0.001037,0.001102,0.007684
6.358333333,-0.009155,0.000229,0.002747,-0.003199,-0.026308,0.177791,0.073232,-0.01503,9.990234,0.999969,0.001004,0.001116,0.007679
6.366666667,-0.006638,-0.001602,0.002518,0.010729,-0.029579,0.133621,0.058546,-0.015725,9.946174,0.999969,0.000981,0.001122,0.007692
6.375,-0.000687,0.001831,0.001831,0.047368,-0.032889,0.148132,0.021896,-0.022001,9.960938,0.999969,0.000984,0.001143,0.007672
6.383333333,-0.001831,0.000229,0,0.040229,-0.030832,0.140864,0.029059,-0.022163,9.953613,0.99997,0.000981,0.001157,0.007653
6.391666667,-0.010986,-0.003433,0.000916,0.021419,-0.04156,0.082322,0.044087,-0.007777,9.895019,0.99997,0.00094,0.001155,0.007648
6.4,-0.001144,-0.006638,0.008926,0.032875,-0.028571,0.111514,0.037124,-0.023051,9.924201,0.99997,0.000941,0.001141,0.007654
6.408333333,-0.003433,0.004578,0,0.008204,-0.060934,0.089609,0.051081,0.014507,9.902345,0.99997,0.000931,0.001172,0.007632
6.416666667,0.001373,-0.007095,0.005264,0.033253,-0.029482,0.140917,0.036457,-0.02226,9.953612,0.99997,0.000942,0.001156,0.007641
6.425,-0.002747,0.004807,0.005493,0.053377,-0.035591,0.162727,0.014448,-0.022087,9.975586,0.99997,0.000936,0.001189,0.007651
6.433333333,-0.000687,-0.000229,-0.004807,0.035296,-0.045275,0.104069,0.028849,-0.007581,9.916878,0.99997,0.000938,0.001201,0.007619
6.441666667,0.010986,0.014877,0,0.046422,-0.024673,0.089585,0.021359,-0.028844,9.902346,0.99997,0.000988,0.001276,0.007596
6.45,0.000458,-0.003433,0.001602,0.01213,-0.01591,0.082519,0.057476,-0.028477,9.895019,0.99997,0.000996,0.001275,0.007589
6.458333333,0.005722,0,0.004578,0.023395,-0.025299,0.111691,0.043945,-0.021737,9.924317,0.99997,0.001024,0.001288,0.007585
6.466666667,-0.008926,0.007553,-0.003891,0.054485,-0.019632,0.104213,0.014222,-0.036646,9.916991,0.99997,0.000992,0.001332,0.007555
6.475,0.004807,0,0.000916,0.033575,-0.06609,0.08209,0.021973,0.014847,9.895019,0.99997,0.001017,0.001345,0.007555
6.483333333,-0.111465,-0.087891,0.003662,0.089378,-0.207553,0.549422,-0.054797,0.120043,10.363733,0.999971,0.000561,0.000988,0.007558
6.491666667,-0.032959,-0.012589,-0.087891,1.722954,0.21223,-0.637139,-1.53002,-0.712271,9.184553,0.999974,0.000432,0.000947,0.007166
6.5,0.094757,0.057678,-0.517273,0.814612,-0.721104,0.608023,-0.903624,0.430756,10.429416,0.999986,0.000849,0.001193,0.004992
6.508333333,-0.140762,-0.106201,-0.355225,-0.967005,-0.596421,-0.083802,0.852756,0.779246,9.726645,0.999994,0.000284,0.000754,0.00346
6.516666667,0.009842,-0.004578,-0.080795,-0.569632,-0.409051,0.120261,0.519928,0.495768,9.931725,0.999995,0.000334,0.000747,0.003108
6.525,0.009155,-0.008011,0.097046,-0.537321,0.401697,0.089429,0.710661,-0.292879,9.895007,0.999994,0.000375,0.00073,0.003484
6.533333333,0.00412,-0.006409,0.084915,-0.297078,0.980406,0.121419,0.637034,-0.915468,9.924315,0.999992,0.000394,0.000718,0.003819
6.541666667,-0.005493,-0.005264,0.00824,0.00178,0.127063,0.083771,0.117399,-0.176012,9.895013,0.999992,0.000376,0.000709,0.003822
6.55,-0.001373,-0.008469,0.00618,0.026616,-0.001245,0.097182,0.059285,-0.059224,9.909551,0.999992,0.000375,0.000687,0.003814
6.558333333,0.000229,-0.002747,0.006409,0.044399,-0.022337,0.162939,0.036734,-0.043937,9.975586,0.999992,0.000381,0.000688,0.003818
6.566666667,-0.004349,0.003433,0.005493,0.059961,-0.019407,0.184715,0.021943,-0.051566,9.997444,0.999992,0.000368,0.000715,0.003793
6.575,0.016479,-0.001602,0.001831,0.034501,-0.025462,0.082405,0.044011,-0.035942,9.895022,0.999993,0.000441,0.000722,0.003773
6.583333333,0.064316,0.043945,0.02449,-0.607997,-0.128559,0.049133,0.628217,0.245536,9.858334,0.999992,0.000713,0.000918,0.003846
6.591666667,0.056763,0.033188,0.215149,-1.433586,-0.219326,0.200367,1.398042,0.557753,10.004944,0.999988,0.000947,0.001074,0.004716
6.6,0.000687,-0.003433,0.389099,-1.32689,0.177979,0.143784,1.404102,0.138973,9.946497,0.999979,0.000941,0.001077,0.006312
6.608333333,0.013733,0.017624,0.484314,-1.325064,0.531897,0.145449,1.492995,-0.207523,9.946411,0.999964,0.000986,0.00117,0.008325
6.616666667,0.017853,0.007095,0.467835,-0.915471,0.777702,0.129648,1.159402,-0.554502,9.931831,0.999946,0.001048,0.001218,0.010269
6.625,-0.000687,-0.013733,0.35614,-0.219941,0.388386,0.1596,0.388221,-0.359491,9.968238,0.99993,0.001037,0.001176,0.011753
6.633333333,0.021057,-0.005951,0.297318,0.195599,0.128232,0.199244,-0.080123,-0.21131,10.012113,0.999914,0.001119,0.001166,0.013024
6.641666667,-0.010071,-0.008926,0.187683,0.415875,-0.043057,0.116396,-0.336625,-0.102692,9.931649,0.999903,0.001075,0.00114,0.013833
6.65,-0.011215,-0.009155,0.157242,0.334165,-0.354758,0.100443,-0.335362,0.21914,9.917015,0.999894,0.001028,0.001112,0.014507
6.658333333,0.006409,0.000229,0.164795,0.383636,-0.079151,0.072438,-0.314991,-0.058113,9.887697,0.999883,0.001054,0.001126,0.015245
6.666666667,0.004578,0.002747,0.152664,0.261849,-0.199216,0.123703,-0.226994,0.089026,9.938846,0.999872,0.001072,0.001149,0.015905
6.675,-0.006409,-0.008926,0.140076,0.350257,-0.153188,0.152791,-0.299909,0.021882,9.968273,0.999862,0.001045,0.001124,0.016559
6.683333333,0.002975,0.010529,0.091553,0.673334,-0.272824,0.17937,-0.644146,0.059078,9.99753,0.999855,0.001059,0.001179,0.016984
6.691666667,-0.023804,-0.020828,0.065002,0.038173,0.076419,0.075597,0.059418,-0.125508,9.887678,0.999849,0.000963,0.001102,0.017315
6.7,-0.011902,-0.010529,0.071411,0.301537,-0.132808,0.094597,-0.246868,0.012285,9.909679,0.999843,0.000917,0.001069,0.017681
6.708333333,0.003662,0.002975,0.097961,0.087735,-0.057625,0.103776,-0.022099,-0.007164,9.916992,0.999834,0.000933,0.001094,0.018166
6.716666667,-0.002975,-0.004578,0.129089,0.160841,-0.129311,0.110078,-0.109879,0.044225,9.924205,0.999823,0.000921,0.001087,0.018763
6.725,0.002747,-0.017166,0.145569,-0.01554,0.30784,0.157926,0.168966,-0.336902,9.968254,0.99981,0.000933,0.001029,0.019452
6.733333333,0.02655,0.013275,0.141678,-0.152593,-0.500796,0.066077,0.104224,0.48443,9.880209,0.999796,0.001042,0.0011,0.020136
6.741666667,0.012817,0.006638,0.25177,-0.483551,0.04079,0.232585,0.556401,0.036574,10.041517,0.999772,0.00109,0.001143,0.021271
6.75,-0.003891,-0.004578,0.159073,-0.17032,0.182197,0.055549,0.284801,-0.175672,9.865714,0.999756,0.001074,0.001136,0.022021
6.758333333,0.024719,0.006638,0.152893,-0.183896,-0.272209,0.119043,0.190328,0.271898,9.931618,0.99974,0.001176,0.001179,0.022756
6.766666667,0.005035,0,0.179214,0.753924,-0.259313,0.083579,-0.718316,0.040226,9.902228,0.99972,0.001195,0.001193,0.023601
6.775,0.004578,-0.004349,0.091553,0.478056,-0.279699,0.151307,-0.453873,0.124875,9.968268,0.999709,0.001216,0.001187,0.024078
6.783333333,0.013962,0.010529,0.05928,0.622074,-0.23794,0.136004,-0.586018,0.052794,9.953585,0.999701,0.001277,0.001245,0.024401
6.791666667,0,-0.010757,0.089722,0.375699,-0.614526,0.157614,-0.431504,0.476236,9.975605,0.999689,0.00128,0.001213,0.024892
6.8,-0.013733,-0.009155,0.078735,0.441199,0.106838,0.124286,-0.328603,-0.241931,9.938964,0.999678,0.001227,0.001187,0.025323
6.808333333,-0.016479,-0.017166,0.052185,0.459404,-0.019201,0.255313,-0.372842,-0.125122,10.070819,0.99967,0.001163,0.001126,0.025636
6.816666667,-0.004349,-0.002289,0.03479,0.352832,-0.134539,-0.0742,-0.298825,0.013256,9.741214,0.999664,0.001149,0.001129,0.025881
6.825,0.005493,0.002975,0.058594,-0.197898,-0.089338,0.178745,0.248923,0.095383,9.990235,0.999654,0.001175,0.001156,0.026235
6.833333333,0.021057,0.01236,0.069351,-0.370472,-0.017125,0.121525,0.431408,0.066893,9.931543,0.999644,0.001265,0.001223,0.026621
6.841666667,-0.005493,0.003891,0.092468,-0.139895,-0.026434,0.164015,0.204925,0.021665,9.97559,0.999631,0.001244,0.001252,0.027105
6.85,-0.008469,-0.000458,0.122452,-1.590033,-0.245326,0.07703,1.567803,0.5611,9.880388,0.999614,0.00121,0.001261,0.027711
6.858333333,0,0.011215,0.273743,-2.231141,-0.194359,0.147134,2.204868,0.649341,9.946392,0.999579,0.001205,0.001322,0.028946
6.866666667,-0.021515,-0.030212,0.311966,0.069058,-0.310664,0.314829,-0.057453,0.248306,10.12931,0.999538,0.001115,0.001208,0.030362
6.875,-0.053787,-0.065918,0.365296,0.40362,0.902105,0.121905,-0.115999,-1.01279,9.931446,0.999488,0.000892,0.000943,0.031983
6.883333333,-0.007553,-0.023346,0.109634,0.835874,0.763942,0.073836,-0.568367,-0.969595,9.887491,0.999469,0.000865,0.000856,0.032562
6.891666667,-0.036621,-0.033646,0.153809,1.71385,-0.725257,0.314641,-1.741554,0.292538,10.144332,0.999445,0.000716,0.000725,0.033309
6.9,0.005951,-0.231171,0.202103,1.239899,-0.232898,1.835469,-1.128332,-0.088819,11.661481,0.999412,0.000771,-0.000221,0.034289
6.908333333,0.02655,-0.485001,0.19043,0.365481,-0.216649,0.84618,-0.227403,0.089262,10.664541,0.999377,0.000948,-0.002221,0.035206
6.916666667,0.029755,-0.555955,0.189514,-0.015899,0.017139,0.6186,0.241895,-0.055534,10.42837,0.999337,0.00115,-0.004516,0.036118
6.925,0.043945,-0.715715,0.181275,0.309824,-0.175715,1.13895,-0.033192,0.067966,10.957183,0.999285,0.001436,-0.007473,0.037028
6.933333333,0.046463,-0.896532,0.215149,0.091173,0.015339,0.633153,0.291518,-0.068025,10.441984,0.999211,0.001758,-0.011183,0.038076
6.941666667,0.041428,-0.990604,0.227051,-0.156633,0.259553,0.979287,0.688755,-0.255112,10.771249,0.999114,0.002075,-0.015285,0.039165
6.95,0.050812,-1.199575,0.174638,0.055993,0.282821,1.36046,0.623045,-0.317583,11.155013,0.998989,0.002471,-0.020255,0.04005
6.958333333,0.07164,-1.452951,0.12085,0.349419,-0.20143,1.193,0.374309,0.105659,11.006273,0.998821,0.003004,-0.026277,0.040713
6.966666667,0.095673,-1.628278,0.085831,-0.326561,0.179165,1.10193,1.259653,-0.122678,10.847473,0.998597,0.003673,-0.033024,0.041229
6.975,0.050583,-1.844806,0.031128,0.156348,-0.268109,1.244798,0.890463,0.221943,11.023817,0.998301,0.004203,-0.040678,0.041503
6.983333333,-0.013275,-2.135267,0.018769,-0.469533,-0.289737,1.914346,1.78353,0.362574,11.598229,0.997889,0.004523,-0.049549,0.041726
6.991666667,0.002747,-2.439694,-0.074159,0.000275,-0.289076,1.561665,1.528175,0.271574,11.27186,0.997339,0.004988,-0.059679,0.041566
7,-0.165714,-2.743438,-0.064317,0.108338,-0.446126,1.376397,1.633786,0.381975,11.072339,0.996599,0.004805,-0.071093,0.041388
7.008333333,-0.230719,-2.989961,-0.155644,-0.928544,0.395142,2.22655,3.243593,-0.258194,11.63536,0.995659,0.004427,-0.083534,0.040804
7.016666667,-0.094302,-3.232139,-0.236442,-0.012349,-0.010237,0.022158,2.135151,-0.032546,9.600539,0.994479,0.004687,-0.096942,0.039906
7.025,-0.445646,-3.144928,-0.066835,0.224072,-0.818428,-0.384533,1.901006,0.664455,9.249863,0.993135,0.003406,-0.11003,0.039551
7.033333333,-0.123829,-3.129133,0.121082,0.065999,-1.295703,-0.123746,2.268847,1.160972,9.437619,0.991593,0.003358,-0.122978,0.0401
7.041666667,-0.062029,-3.063438,0.18311,0.421759,-0.778077,-0.696149,2.106395,0.582085,8.895134,0.989908,0.003522,-0.135623,0.040927
7.05,-0.220419,-2.882608,0.183339,0.361347,-0.29707,-0.84046,2.414121,0.099535,8.653653,0.988177,0.003001,-0.147529,0.041627
7.058333333,-0.279013,-2.752136,0.114443,0.799072,0.139056,-0.545774,2.380828,-0.443694,8.981768,0.986402,0.002258,-0.158888,0.041971
7.066666667,-0.555508,-2.624643,-0.08835,0.51807,0.040142,-0.656489,2.772874,-0.335241,8.735459,0.984622,0.000501,-0.169753,0.041269
7.075,-0.94759,-2.490057,0.006409,0.439812,0.040033,-0.474638,3.087279,-0.408506,8.814738,0.982802,-0.002958,-0.18011,0.040644
7.083333333,-1.217222,-2.568343,-0.016938,-0.572423,0.661678,1.046356,4.899509,-0.961512,9.682979,0.980795,-0.007489,-0.190812,0.039705
7.091666667,-0.761737,-2.800438,-0.123599,1.031268,-0.787925,1.860837,3.784833,0.039764,11.119154,0.978493,-0.010034,-0.202364,0.038714
7.1,-0.254752,-3.059089,-0.130466,0.021223,-0.948377,0.058546,4.149528,0.495599,8.993453,0.975844,-0.010468,-0.214858,0.038155
7.108333333,-0.070269,-3.092737,0.062258,-0.276565,-0.559422,0.151627,4.749939,0.171986,8.780149,0.972981,-0.010327,-0.227411,0.038546
7.116666667,0.139851,-3.317977,0.058367,-0.78065,0.283363,1.29746,6.128921,-0.576012,9.286414,0.96974,-0.009296,-0.240804,0.039136
7.125,0.261164,-3.547798,0.015565,0.096845,-0.301494,0.774931,5.30715,-0.144116,9.166216,0.96608,-0.007694,-0.255058,0.039687
7.133333333,0.10735,-3.643253,-0.163428,2.682744,-0.814982,-0.562879,2.645109,-0.127875,9.29594,0.962126,-0.006494,-0.269673,0.039345
7.141666667,-0.28268,-3.56245,-0.389114,2.963414,-0.816752,0.165419,3.100442,-0.241284,9.967378,0.95807,-0.006602,-0.283976,0.037635
